🌏国际频道,#genre#
SITV法治天地,http://111.56.90.5/000000000000/9001547084732463424/1.m3u8$订阅源
SITV都市剧场,http://111.56.90.5/000000000000/5000000011000031111/1.m3u8$订阅源
SITV动漫秀场,http://111.56.90.5/000000000000/5000000011000031113/1.m3u8$订阅源
SITV动漫秀场,http://111.56.90.5/000000000000/5000000002000023636/index.m3u8$订阅源

🔥NewTV线路,#genre#
NewTV怡伴健康,http://111.56.90.5/000000000000/1000000005000266011/1.m3u8$订阅源
NewTV炫舞未来,http://111.56.90.5/000000000000/1000000001000000515/index.m3u8$订阅源
NewTV炫舞未来,http://111.56.90.5/000000000000/1000000001000000515/1.m3u8$订阅源
NewTV武搏世界,http://111.56.90.5/000000000000/bokesen/index.m3u8$订阅源
NewTV农业致富,http://111.56.90.5/000000000000/6193684637634073625/index.m3u8$订阅源
NewTV明星大片,http://111.56.90.5/000000000000/1000000004000019008/index.m3u8$订阅源
NewTV军事评论,http://111.56.90.5/000000000000/5822616274253344775/index.m3u8$订阅源
NewTV军旅剧场,http://111.56.90.5/000000000000/7485075951068666323/index.m3u8$订阅源
NewTV精品体育,http://111.56.90.5/000000000000/1000000004000014634/index.m3u8$订阅源
NewTV精品体育,http://111.56.90.5/000000000000/1000000004000014634/1.m3u8$订阅源
NewTV精品萌宠,http://111.56.90.5/000000000000/1000000006000032328/1.m3u8$订阅源
NewTV精品纪录,http://111.56.90.5/000000000000/1000000004000013730/1.m3u8$订阅源
NewTV精品大剧,http://111.56.90.5/000000000000/1000000004000013968/index.m3u8$订阅源
NewTV精品大剧,http://111.56.90.5/000000000000/1000000004000013968/1.m3u8$订阅源
NewTV惊悚悬疑,https://iptv.catvod.com/live.php?id=NewTV%E6%83%8A%E6%82%9A%E6%82%AC%E7%96%91$订阅源
NewTV惊悚悬疑,http://111.56.90.5/000000000000/1000000004000024282/index.m3u8$订阅源
NewTV惊悚悬疑,http://111.56.90.5/000000000000/1000000004000024282/1.m3u8$订阅源
NewTV金牌综艺,http://111.56.90.5/000000000000/1000000004000026167/1.m3u8$订阅源
NewTV家庭剧场,http://111.56.90.5/000000000000/1000000004000008284/index.m3u8$订阅源
NewTV家庭剧场,http://111.56.90.5/000000000000/1000000004000008284/1.m3u8$订阅源
NewTV欢乐剧场,http://111.56.90.5/000000000000/1000000005000266012/1.m3u8$订阅源
NewTV欢乐剧场,http://111.56.90.5/000000000000/1000000005000266012/index.m3u8$订阅源
NewTV黑莓电影,http://111.56.90.5/000000000000/1000000004000019624/1.m3u8$订阅源
NewTV动作电影,https://iptv.catvod.com/live.php?id=NewTV%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1$订阅源
NewTV动作电影,http://111.56.90.5/000000000000/1000000004000018653/1.m3u8$订阅源
NewTV动作电影,http://111.56.90.5/000000000000/1000000004000018653/index.m3u8$订阅源
NewTV东北热剧,http://111.56.90.5/000000000000/1000000005000266013/1.m3u8$订阅源
NewTV东北热剧,http://111.56.90.5/000000000000/1000000005000266013/index.m3u8$订阅源
NewTV潮妈辣婆,http://111.56.90.5/000000000000/6516734029835465177/index.m3u8$订阅源
NewTV超级综艺,http://111.56.90.5/000000000000/1000000006000268002/1.m3u8$订阅源
NewTV超级综艺,http://111.56.90.5/000000000000/1000000001000025771/index.m3u8$订阅源
NewTV超级体育,http://111.56.90.5/000000000000/1000000001000009601/1.m3u8$订阅源
NewTV超级体育,http://111.56.90.5/000000000000/1000000001000009204/index.m3u8$订阅源
NewTV超级电影,http://111.56.90.5/000000000000/1000000003000012426/1.m3u8$订阅源
NewTV超级电视剧,http://111.56.90.5/000000000000/1000000001000008139/index.m3u8$订阅源
NewTV超级电视剧,http://111.56.90.5/000000000000/1000000006000268003/1.m3u8$订阅源
NewTV哒啵赛事,http://111.56.90.5/000000000000/1000000001000003775/index.m3u8$订阅源
NewTV黑莓动画,http://111.56.90.5/000000000000/1000000004000021734/1.m3u8$订阅源
NewTV黑莓动画,http://111.56.90.5/000000000000/1000000004000021734/index.m3u8$订阅源
NewTV魅力潇湘,http://111.56.90.5/000000000000/1000000001000006197/1.m3u8$订阅源

🔥iHOT系列,#genre#
iHOT爱院线,http://111.56.90.5/000000000000/6000000006000030630/1.m3u8$订阅源
iHOT爱院线,http://111.56.90.5/000000000000/6000000006000030630/index.m3u8$订阅源
iHOT爱幼教,http://111.56.90.5/000000000000/6000000006000180630/1.m3u8$订阅源
iHOT爱悬疑,http://111.56.90.5/000000000000/6000000006000050630/1.m3u8$订阅源
iHOT爱悬疑,http://111.56.90.5/000000000000/6000000006000050630/index.m3u8$订阅源
iHOT爱喜剧,http://111.56.90.5/000000000000/6000000006000010630/1.m3u8$订阅源
iHOT爱玩具,http://111.56.90.5/000000000000/6000000006000220630/1.m3u8$订阅源
iHOT爱体育,http://111.56.90.5/000000000000/6000000006000290630/1.m3u8$订阅源
iHOT爱赛车,http://111.56.90.5/000000000000/6000000006000240630/1.m3u8$订阅源
iHOT爱奇谈,http://111.56.90.5/000000000000/6000000006000270630/1.m3u8$订阅源
iHOT爱旅行,http://111.56.90.5/000000000000/6000000006000250630/1.m3u8$订阅源
iHOT爱历史,http://111.56.90.5/000000000000/6000000006000150630/1.m3u8$订阅源
iHOT爱浪漫,http://111.56.90.5/000000000000/6000000006000040630/1.m3u8$订阅源
iHOT爱浪漫,http://111.56.90.5/000000000000/6000000006000040630/index.m3u8$订阅源
iHOT爱科学,http://111.56.90.5/000000000000/6000000006000160630/1.m3u8$订阅源
iHOT爱科幻,http://111.56.90.5/000000000000/6000000006000020630/1.m3u8$订阅源
iHOT爱动漫,http://111.56.90.5/000000000000/6000000006000280630/1.m3u8$订阅源
iHOT爱谍战,http://111.56.90.5/000000000000/6000000006000070630/index.m3u8$订阅源
iHOT爱谍战,http://111.56.90.5/000000000000/6000000006000070630/1.m3u8$订阅源
iHOT爱谍战,http://111.56.90.5/000000000000/5000000011000288004/index.m3u8$订阅源

🎞电影频道,#genre#
CHC动作电影,https://iptv.catvod.com/live.php?id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&line=2$LR•5•IPV4『线路2』
CHC动作电影,https://iptv.catvod.com/live.php?id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&line=1$LR•5•IPV4『线路3』
CHC动作电影,https://iptv.catvod.com/live.php?id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1$订阅源
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub$订阅源
CHC动作电影,http://182.207.218.109:999/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CHC家庭影院,https://live.264788.xyz/channel/chcjiatingyingyuan?stream_id=e814fb6928cfae14ab25cb531e1527a5&livekey=01WbSUG6cOGPU2i7rHRqRMWFvR1KTlN02O88h$订阅源
CHC家庭影院,https://iptv.catvod.com/live.php?id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2$LR•6•IPV4『线路3』
CHC家庭影院,https://iptv.catvod.com/live.php?id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2&line=1$订阅源
CHC家庭影院,http://154.12.36.187:656/index.php?token=2025&id=chcjtyy$订阅源
CHC家庭影院,http://182.207.218.109:999/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CHC影迷电影,https://live.264788.xyz/channel/chcyingmidianying?stream_id=b568eb23069b4af6176573414c716708&livekey=01WbSUG6cOGPU2i7rHRqRMWFvR1KTlN02O88h$订阅源
CHC影迷电影,https://iptv.catvod.com/live.php?id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1$订阅源
CHC影迷电影,http://38.75.136.137:98/gslb/dsdqpub/chchd.m3u8?auth=testpub$订阅源
CHC影迷电影,http://154.12.36.187:656/index.php?token=2025&id=chcymdy$订阅源
CHC影迷电影,http://39.152.103.17:8089/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&down=1$订阅源
超级电影,http://111.56.90.5/000000000000/1000000001000012884/index.m3u8$订阅源
重温经典,http://38.75.136.137:98/gslb/dsdqpub/cwjd.m3u8?auth=testpub$订阅源
黑莓电影,http://111.56.90.5/000000000000/1000000004000019624/index.m3u8$订阅源
经典电影,http://zb.xmzb.xyz/888.php?id=be一一经典电影$订阅源
东森洋片,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHWMHCytb2VBItbRCwo0LyueGr-6I5WurXyVzCPErAn1bIY0Xo0oD4WTTmWvbwk0WlRLAiSKjvvk1qlTgn_rvKqmndIlkvXOsgb2pLGqYWlBY4bum9lzyFDqrQV09sm9mH8Norh0gOkpeKmnKhs7l0EGvOTpy8B5LkIDy-zcVjSoBzBiSy2SqAL9FF4LqSM_pIZGYBuWkuHd68RQGk25yig.m3u8?u=1756878715$订阅源
龙华电影,http://rihou.cc:555/tv/[Pd]龙华电影$订阅源
龙华电影,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUnx1SdKGszEQ77eUPMh3EheSaOoyNRVG7PPu5_ZIJ5fYDXh-Qyk05qYix89Zlp4gXmEXr2vGbLZA4C20upfS5igZejvSBavU6zd_6UyiMJ1Hn50HMjYLCR_EQ4Z04PjawEnqHD7Xlr6gwj1ZUYnPx_ZTov4hTeESh4krLj0xOGONPfkgsz_esbHpeG5Ho24VQj4kHYxrXld-efRigP6ZqHg.m3u8?u=1756878715$订阅源
湖北影视,http://38.75.136.137:98/gslb/dsdqpub/hbys.m3u8?auth=testpub$订阅源
湖北影视,http://107.150.60.122/live/hbys.m3u8$订阅源

🎥咪咕直播,#genre#

🏀体育频道,#genre#
山东体育,http://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8$订阅源
天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub$订阅源
睛彩篮球,http://111.56.90.5/000000000000/3000000020000011529/index.m3u8$订阅源
睛彩广场舞,https://iptv.catvod.com/live.php?id=%E7%9D%9B%E5%BD%A9%E5%B9%BF%E5%9C%BA%E8%88%9E$订阅源
睛彩广场舞,http://111.56.90.5/000000000000/3000000020000011524/index.m3u8$订阅源
魅力足球,http://0001.6600.org:907/hls/278/index.m3u8$订阅源
天元围棋,http://38.75.136.137:98/gslb/dsdqpub/gztywq.m3u8?auth=testpub$订阅源
快乐垂钓,http://154.12.36.187:656/index.php?token=2025&id=klcd$订阅源
快乐垂钓,http://39.165.39.49:19901/tsfile/live/1115_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
快乐垂钓,http://1.58.65.129:4000/rtp/229.58.190.113:5000$订阅源
游戏风云,http://154.12.36.187:656/index.php?token=2025&id=yxfy$订阅源
游戏风云,http://0001.6600.org:907/hls/3/index.m3u8$订阅源
电竞天堂,http://111.56.90.5/000000000000/5000000011000288003/index.m3u8$订阅源
先锋乒羽,http://154.12.36.187:656/index.php?token=2025&id=xfpy$订阅源

🎨动画频道,#genre#
卡酷动画,http://107.150.60.122/live/btvkk.m3u8$订阅源
卡酷动画,http://154.12.36.187:656/index.php?token=2025&id=kkse$订阅源
卡酷动画,http://111.56.90.5/000000000000/7851974109718180595/index.m3u8$IPV4•线路12
卡酷动画,http://114.242.62.109:888/hls/26/index.m3u8$订阅源
卡酷动画,http://114.254.80.254:8888/rtp/239.3.1.189:8000$订阅源
青春动漫,http://111.56.90.5/000000000000/5000000011000288008/index.m3u8$订阅源
宝宝动画,http://111.56.90.5/000000000000/5000000011000288002/index.m3u8$订阅源
金鹰卡通,http://154.12.36.187:656/index.php?token=2025&id=jykt$订阅源
金鹰卡通,http://39.165.39.49:19901/tsfile/live/1156_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
金鹰卡通,http://111.56.90.5/000000000000/5000000006000040024/index.m3u8$IPV4•线路19
金鹰卡通,http://182.207.218.109:999/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

🎵音乐频道,#genre#
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8$订阅源

🌹数字频道,#genre#
安徽黄山排云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8?contentid=2820180516001$订阅源
安徽黄山排云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8$订阅源
安徽黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8?contentid=2820180516001$订阅源
安徽九华山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8?contentid=2820180516001$订阅源
安徽九华山花台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8?contentid=2820180516001$订阅源
安徽西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001$订阅源
北京黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001$订阅源
北京黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8$订阅源
北京黄花城水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8$订阅源
北京黄花城水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001$订阅源
湖北龙王庙,https://gcalic.v.myalicdn.com/gc/hnttbdjd_1/index.m3u8?contentid=2820180516001$订阅源
湖北武汉黄鹤楼,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8?contentid=2820180516001$订阅源
湖南宝峰湖,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8?contentid=2820180516001$订阅源
湖南凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8?contentid=2820180516001$订阅源
湖南凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8?contentid=2820180516001$订阅源
湖南张家界迷魂台,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8$订阅源
湖南张家界迷魂台,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8?contentid=2820180516001$订阅源
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8?zxinjd$订阅源
睛彩竞技,http://111.56.90.5/000000000000/3000000020000011528/index.m3u8$订阅源
睛彩竞技,http://114.254.80.254:8888/rtp/239.3.1.125:8001$订阅源
山东白云亭悬崖,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8?contentid=2820180516001$订阅源
山东碧霞祠,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8$订阅源
山东碧霞祠,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8?contentid=2820180516001$订阅源
山东南天门,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8?contentid=2820180516001$订阅源
山东南天门,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8$订阅源
山东太平岭,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8?contentid=2820180516001$订阅源
山东泰山大观峰,https://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8$订阅源
山东泰山十八盘,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8$订阅源
山东泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8?contentid=2820180516001$订阅源
山东泰山主峰,https://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8$订阅源
山东泰山主峰,https://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8?contentid=2820180516001$订阅源
天津影视,http://38.75.136.137:98/gslb/dsdqpub/tjtv3.m3u8?auth=testpub$订阅源
浙江乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8?contentid=2820180516001$订阅源
浙江乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8$订阅源
浙江乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8?contentid=2820180516001$订阅源
浙江乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8$订阅源
浙江乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8$订阅源
浙江乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8?contentid=2820180516001$订阅源

🏙广东频道,#genre#
大湾区卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86$LR•8•IPV4『线路8』
大湾区卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&line=2$订阅源
大湾区卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&line=1$LR•8•IPV4『线路5』
大湾区卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&line=3$订阅源
大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/gdgj.m3u8?auth=testpub$订阅源
广东少儿,http://38.75.136.137:98/gslb/dsdqpub/gdtvs5.m3u8?auth=testpub$IPV4•线路16
广东少儿,http://119.123.79.244:8086/hls/40/index.m3u8$IPV4•线路5
广州南国,http://rihou.cc:555/tv/[Cx]广州南国$订阅源
美亚电影粤,http://rihou.cc:555/tv/[Hv]美亚电影$IPV4
HakkaTV,http://37.27.111.214:8080/live/1/hls.m3u8$订阅源
MoMo亲子国,http://37.27.111.214:8080/live/3/hls.m3u8$订阅源

🏙北京频道,#genre#
北京国际,http://114.242.62.109:888/hls/27/index.m3u8$订阅源
北京文艺,http://154.12.36.187:656/index.php?token=2025&id=bjwy$订阅源
北京文艺,http://114.242.62.109:888/hls/18/index.m3u8$订阅源
北京体育休闲,http://154.12.36.187:656/index.php?token=2025&id=bjty$订阅源
北京体育休闲,http://114.242.62.109:888/hls/22/index.m3u8$订阅源
北京体育休闲,http://114.254.80.254:8888/rtp/239.3.1.243:8000$订阅源
北京影视,http://154.12.36.187:656/index.php?token=2025&id=bjys$订阅源
北京影视,http://114.242.62.109:888/hls/20/index.m3u8$订阅源
北京纪实科教,http://38.75.136.137:98/gslb/dsdqpub/btv3.m3u8?auth=testpub$订阅源
北京纪实科教,http://154.12.36.187:656/index.php?token=2025&id=jskj$订阅源
北京纪实科教,http://111.56.90.5/000000000000/1000000001000001910/index.m3u8$订阅源
北京纪实科教,http://114.242.62.109:888/hls/19/index.m3u8$订阅源
北京新闻,http://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8$订阅源
北京新闻,https://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8$订阅源
北京新闻,http://154.12.36.187:656/index.php?token=2025&id=bjxw$订阅源
北京新闻,http://114.242.62.109:888/hls/25/index.m3u8$订阅源
北京新闻,http://114.254.80.254:8888/rtp/239.3.1.159:8000$订阅源
北京生活,http://154.12.36.187:656/index.php?token=2025&id=bjsh$订阅源
北京生活,http://114.242.62.109:888/hls/23/index.m3u8$订阅源
北京生活,http://114.254.80.254:8888/rtp/239.3.1.117:8000$订阅源
北京财经,http://154.12.36.187:656/index.php?token=2025&id=bjcj$订阅源
北京财经,http://114.242.62.109:888/hls/21/index.m3u8$订阅源

🏙上海频道,#genre#
上海教育,http://111.56.90.5/000000000000/5000000011000288019/index.m3u8$订阅源
上海教育,http://154.12.36.187:656/index.php?token=2025&id=shjy$订阅源
上海点掌财经,https://iptv.catvod.com/live.php?id=%E4%B8%8A%E6%B5%B7%E7%AC%AC%E4%B8%80%E8%B4%A2%E7%BB%8F&line=1$订阅源
上海点掌财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8$订阅源
上海点掌财经,https://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8$订阅源
上海点掌财经,http://154.12.36.187:656/index.php?token=2025&id=shdycj$订阅源
上海点掌财经,http://111.56.90.5/000000000000/5000000010000027146/index.m3u8$订阅源
上海都市,http://38.75.136.137:98/gslb/dsdqpub/shylhd.m3u8?auth=testpub$订阅源
上海都市,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8$订阅源
上海都市,http://154.12.36.187:656/index.php?token=2025&id=shdspd$订阅源
上海都市,http://111.56.90.5/000000000000/5000000002000004412/index.m3u8$订阅源
上海都市,http://111.56.90.5/000000000000/5000000002000009455/index.m3u8$订阅源

🏙天津频道,#genre#
宁河新闻,http://38.75.136.137:98/gslb/dsdqpub/tjtv1.m3u8?auth=testpub$订阅源
滨海综艺,http://38.75.136.137:98/gslb/dsdqpub/tjtv2.m3u8?auth=testpub$订阅源
武清综合,http://38.75.136.137:98/gslb/dsdqpub/tjtv4.m3u8?auth=testpub$订阅源

🏙重庆频道,#genre#
重庆新闻,http://154.12.36.187:656/index.php?token=2025&id=cqxw$订阅源

🏙辽宁频道,#genre#

🏙吉林频道,#genre#
长影频道,http://tpc.x3322.net:9901/tsfile/live/1010_1.m3u8$订阅源
长春综合频道,http://154.12.36.187:656/index.php?token=2025&id=cczhpd$订阅源
长春综合频道,https://stream2.jlntv.cn/jlcc/sd/live.m3u8$订阅源
吉林乡村,http://satellitepull.cnr.cn/live/wxjlxcgb/playlist.m3u8$订阅源
吉林乡村,https://satellitepull.cnr.cn/live/wxjlxcgb/playlist.m3u8$订阅源
吉林乡村,http://154.12.36.187:656/index.php?token=2025&id=jlxcpd$订阅源
吉林生活,http://154.12.36.187:656/index.php?token=2025&id=jlshpd$订阅源
吉林都市,http://154.12.36.187:656/index.php?token=2025&id=jldspd$订阅源

🏙黑龙江频道,#genre#
黑龙江文体,http://154.12.36.187:656/index.php?token=2025&id=hljwtpd$订阅源
黑龙江新闻法治,http://satellitepull.cnr.cn/live/wx32hljxwgb/playlist.m3u8$订阅源
黑龙江新闻法治,https://satellitepull.cnr.cn/live/wx32hljxwgb/playlist.m3u8$订阅源
黑龙江新闻法治,http://154.12.36.187:656/index.php?token=2025&id=hljxwfzpd$订阅源
黑龙江新闻法治,http://39.165.39.49:19901/tsfile/live/1110_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
黑龙江新闻法治,http://1.58.65.129:4000/rtp/229.58.190.16:5000$订阅源
黑龙江影视,http://154.12.36.187:656/index.php?token=2025&id=hljyspd$订阅源
黑龙江都市,http://154.12.36.187:656/index.php?token=2025&id=hljdspd$订阅源

🏙河北频道,#genre#
河北都市,http://222.223.41.27:8888/hls/18/index.m3u8$订阅源
河北农民,http://222.223.41.27:8888/hls/22/index.m3u8$订阅源

🏙山西频道,#genre#
山西经济,http://154.12.36.187:656/index.php?token=2025&id=sxjj$订阅源

🏙内蒙古频道,#genre#
内蒙古农牧,http://154.12.36.187:656/index.php?token=2025&id=nmnm$订阅源

🏙广西频道,#genre#
广西新闻,http://38.75.136.137:98/gslb/dsdqpub/gxxw.m3u8?auth=testpub$订阅源
广西新闻,http://107.150.60.122/live/gxxw.m3u8$订阅源
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8$订阅源

🏙海南频道,#genre#

🏙山东频道,#genre#
山东教育,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E4%B8%9C%E6%95%99%E8%82%B2&line=1$订阅源
山东教育,http://154.12.36.187:656/index.php?token=2025&id=sdjy$订阅源
山东教育,https://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8$订阅源

🏙江苏频道,#genre#
南京十八,http://154.12.36.187:656/index.php?token=2025&id=nj18pd$订阅源
南京教科,http://154.12.36.187:656/index.php?token=2025&id=njjkpd$订阅源
南京新闻综合,https://iptv.catvod.com/live.php?id=%E5%8D%97%E4%BA%AC%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&line=1$订阅源
南京新闻综合,http://154.12.36.187:656/index.php?token=2025&id=njxwzhpd$订阅源
江苏国际,http://154.12.36.187:656/index.php?token=2025&id=jsgj$订阅源
江苏南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8$订阅源
苏州4k,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8$订阅源

🏙安徽频道,#genre#
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8$订阅源

🏙浙江频道,#genre#
浙江民生,https://ali-xwl.cztv.com/live/channel061080Plxw.m3u8$订阅源
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8$LR•8•IPV4『线路2』
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$订阅源
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8$订阅源
家有购物,http://111.56.90.5/000000000000/1000000006000269003/index.m3u8$订阅源
浙江钱江,https://ali-xwl.cztv.com/live/channel021080Plxw.m3u8$订阅源
浙江钱江,http://154.12.36.187:656/index.php?token=2025&id=zjqj$订阅源
浙江钱江,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8$订阅源
浙江钱江,http://ali-xwl.cztv.com/live/channel02720Plxw.m3u8$订阅源
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8$订阅源
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$订阅源
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8$订阅源
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8$订阅源
浙江生活,http://ali-xwl.cztv.com/live/channel03720Plxw.m3u8$订阅源
浙江经济,https://ali-xwl.cztv.com/live/channel031080Plxw.m3u8$订阅源
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8$订阅源
浙江国际,https://ali-xwl.cztv.com/live/channel101080Plxw.m3u8$订阅源
浙江国际,http://154.12.36.187:656/index.php?token=2025&id=zjgj$订阅源
浙江国际,http://ali-xwl.cztv.com/live/channel101080Plxw.m3u8$订阅源
浙江国际,http://ali-xwl.cztv.com/live/channel10720Plxw.m3u8$订阅源
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/720p.m3u8$订阅源
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed$订阅源
浙江公共新闻,http://223.95.198.3:8000/hls/50/index.m3u8$订阅源
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8$订阅源
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8$订阅源
龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8$订阅源
萧山生活,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8$订阅源
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8$订阅源
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?$订阅源
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed$订阅源
普陀电视台,https://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8$订阅源
